id,name,category,brand,price,quantity_sold,availability,date,rating
clothing_010,BrandA Jacket,clothing,BrandA,135.6,46,258,2025-09-02,4.2
clothing_010,BrandA Jacket,clothing,BrandA,145.54,29,80,2025-09-03,3.7
clothing_010,BrandA Jacket,clothing,BrandA,132.73,12,68,2025-09-04,4.9
clothing_010,BrandA Jacket,clothing,BrandA,136.74,10,73,2025-09-05,4.3
clothing_010,BrandA Jacket,clothing,BrandA,152.08,29,205,2025-09-06,4.8
clothing_010,BrandA Jacket,clothing,BrandA,151.92,16,112,2025-09-07,4.5
clothing_010,BrandA Jacket,clothing,BrandA,144.94,12,63,2025-09-08,5.0
clothing_010,BrandA Jacket,clothing,BrandA,139.53,29,200,2025-09-09,3.4
clothing_010,BrandA Jacket,clothing,BrandA,149.06,29,152,2025-09-10,4.2
clothing_011,BrandB Skirt,clothing,BrandB,189.07,25,115,2025-08-12,3.3
clothing_011,BrandB Skirt,clothing,BrandB,200.21,27,196,2025-08-13,3.6
clothing_011,BrandB Skirt,clothing,BrandB,189.86,23,88,2025-08-14,4.5
clothing_011,BrandB Skirt,clothing,BrandB,191.66,30,127,2025-08-15,4.1
clothing_011,BrandB Skirt,clothing,BrandB,206.62,29,202,2025-08-16,3.0
clothing_011,BrandB Skirt,clothing,BrandB,203.08,27,176,2025-08-17,4.7
clothing_011,BrandB Skirt,clothing,BrandB,189.73,2,10,2025-08-18,4.3
clothing_011,BrandB Skirt,clothing,BrandB,181.03,9,53,2025-08-19,3.0
clothing_011,BrandB Skirt,clothing,BrandB,183.75,14,61,2025-08-20,4.7
clothing_011,BrandB Skirt,clothing,BrandB,204.66,6,20,2025-08-21,4.4
clothing_011,BrandB Skirt,clothing,BrandB,187.33,19,106,2025-08-22,3.0
clothing_011,BrandB Skirt,clothing,BrandB,205.6,5,30,2025-08-23,4.5
clothing_011,BrandB Skirt,clothing,BrandB,195.95,18,49,2025-08-24,4.5
clothing_011,BrandB Skirt,clothing,BrandB,181.41,4,27,2025-08-25,4.5
clothing_011,BrandB Skirt,clothing,BrandB,178.84,11,64,2025-08-26,4.0
clothing_011,BrandB Skirt,clothing,BrandB,192.73,27,175,2025-08-27,4.5
clothing_011,BrandB Skirt,clothing,BrandB,190.92,8,49,2025-08-28,4.2
clothing_011,BrandB Skirt,clothing,BrandB,203.59,36,241,2025-08-29,3.1
clothing_011,BrandB Skirt,clothing,BrandB,191.23,16,76,2025-08-30,4.0
clothing_011,BrandB Skirt,clothing,BrandB,201.81,24,138,2025-08-31,3.1
clothing_011,BrandB Skirt,clothing,BrandB,184.89,26,125,2025-09-01,3.0
clothing_011,BrandB Skirt,clothing,BrandB,196.0,28,118,2025-09-02,3.9
clothing_011,BrandB Skirt,clothing,BrandB,182.92,9,64,2025-09-03,3.1
clothing_011,BrandB Skirt,clothing,BrandB,197.59,19,73,2025-09-04,4.5
clothing_011,BrandB Skirt,clothing,BrandB,186.07,25,132,2025-09-05,3.3
clothing_011,BrandB Skirt,clothing,BrandB,192.7,34,228,2025-09-06,4.2
clothing_011,BrandB Skirt,clothing,BrandB,199.08,7,44,2025-09-07,3.4
clothing_011,BrandB Skirt,clothing,BrandB,175.37,27,210,2025-09-08,3.4
clothing_011,BrandB Skirt,clothing,BrandB,179.64,24,126,2025-09-09,5.0
clothing_011,BrandB Skirt,clothing,BrandB,182.81,15,101,2025-09-10,4.1
clothing_012,BrandC Jeans,clothing,BrandC,39.73,4,30,2025-08-12,4.7
clothing_012,BrandC Jeans,clothing,BrandC,41.06,31,183,2025-08-13,4.1
clothing_012,BrandC Jeans,clothing,BrandC,42.07,33,156,2025-08-14,3.1
clothing_012,BrandC Jeans,clothing,BrandC,40.68,17,50,2025-08-15,3.7
clothing_012,BrandC Jeans,clothing,BrandC,44.0,18,130,2025-08-16,4.8
clothing_012,BrandC Jeans,clothing,BrandC,42.97,26,205,2025-08-17,4.5
clothing_012,BrandC Jeans,clothing,BrandC,43.92,27,134,2025-08-18,3.2
clothing_012,BrandC Jeans,clothing,BrandC,44.25,23,153,2025-08-19,4.9
clothing_012,BrandC Jeans,clothing,BrandC,42.27,12,81,2025-08-20,4.2
clothing_012,BrandC Jeans,clothing,BrandC,44.57,24,179,2025-08-21,4.1
clothing_012,BrandC Jeans,clothing,BrandC,43.06,32,124,2025-08-22,4.7
clothing_012,BrandC Jeans,clothing,BrandC,43.17,51,145,2025-08-23,3.4
clothing_012,BrandC Jeans,clothing,BrandC,41.69,25,142,2025-08-24,3.2
clothing_012,BrandC Jeans,clothing,BrandC,42.44,27,210,2025-08-25,3.8
clothing_012,BrandC Jeans,clothing,BrandC,39.75,46,209,2025-08-26,3.3
clothing_012,BrandC Jeans,clothing,BrandC,42.1,26,164,2025-08-27,4.8
clothing_012,BrandC Jeans,clothing,BrandC,42.44,11,78,2025-08-28,4.6
clothing_012,BrandC Jeans,clothing,BrandC,45.9,19,91,2025-08-29,4.6
clothing_012,BrandC Jeans,clothing,BrandC,39.19,23,160,2025-08-30,3.7
clothing_012,BrandC Jeans,clothing,BrandC,44.91,33,85,2025-08-31,3.5
clothing_012,BrandC Jeans,clothing,BrandC,41.19,19,123,2025-09-01,4.3
clothing_012,BrandC Jeans,clothing,BrandC,38.77,51,246,2025-09-02,5.0
clothing_012,BrandC Jeans,clothing,BrandC,40.09,36,142,2025-09-03,4.4
clothing_012,BrandC Jeans,clothing,BrandC,41.16,45,165,2025-09-04,4.3
clothing_012,BrandC Jeans,clothing,BrandC,42.3,24,78,2025-09-05,3.1
clothing_012,BrandC Jeans,clothing,BrandC,45.95,33,238,2025-09-06,4.5
clothing_012,BrandC Jeans,clothing,BrandC,45.1,19,141,2025-09-07,4.3
clothing_012,BrandC Jeans,clothing,BrandC,39.95,24,114,2025-09-08,4.7
clothing_012,BrandC Jeans,clothing,BrandC,37.37,55,146,2025-09-09,3.8
clothing_012,BrandC Jeans,clothing,BrandC,41.55,45,168,2025-09-10,4.8
clothing_013,BrandD Sneakers,clothing,BrandD,222.32,29,150,2025-08-12,4.3
clothing_013,BrandD Sneakers,clothing,BrandD,195.61,6,14,2025-08-13,3.5
clothing_013,BrandD Sneakers,clothing,BrandD,212.42,10,69,2025-08-14,3.1
clothing_013,BrandD Sneakers,clothing,BrandD,219.54,16,38,2025-08-15,4.8
clothing_013,BrandD Sneakers,clothing,BrandD,216.27,15,119,2025-08-16,4.3
clothing_013,BrandD Sneakers,clothing,BrandD,233.49,11,50,2025-08-17,3.5
clothing_013,BrandD Sneakers,clothing,BrandD,215.31,28,98,2025-08-18,3.4
clothing_013,BrandD Sneakers,clothing,BrandD,230.07,17,37,2025-08-19,4.7
clothing_013,BrandD Sneakers,clothing,BrandD,199.4,13,38,2025-08-20,3.3
clothing_013,BrandD Sneakers,clothing,BrandD,210.66,30,175,2025-08-21,4.4
clothing_013,BrandD Sneakers,clothing,BrandD,207.58,24,187,2025-08-22,3.5
clothing_013,BrandD Sneakers,clothing,BrandD,217.88,20,72,2025-08-23,3.8
clothing_013,BrandD Sneakers,clothing,BrandD,221.27,26,89,2025-08-24,3.9
clothing_013,BrandD Sneakers,clothing,BrandD,196.22,10,48,2025-08-25,3.9
clothing_013,BrandD Sneakers,clothing,BrandD,238.3,15,106,2025-08-26,3.1
clothing_013,BrandD Sneakers,clothing,BrandD,214.71,12,57,2025-08-27,3.9
clothing_013,BrandD Sneakers,clothing,BrandD,206.18,3,11,2025-08-28,4.6
clothing_013,BrandD Sneakers,clothing,BrandD,220.66,16,116,2025-08-29,4.1
clothing_013,BrandD Sneakers,clothing,BrandD,219.43,26,77,2025-08-30,3.8
clothing_013,BrandD Sneakers,clothing,BrandD,226.37,23,81,2025-08-31,4.3
clothing_013,BrandD Sneakers,clothing,BrandD,222.84,24,151,2025-09-01,4.7
clothing_013,BrandD Sneakers,clothing,BrandD,207.42,25,170,2025-09-02,4.3
clothing_013,BrandD Sneakers,clothing,BrandD,213.58,16,118,2025-09-03,3.8
clothing_013,BrandD Sneakers,clothing,BrandD,223.73,12,70,2025-09-04,4.3
clothing_013,BrandD Sneakers,clothing,BrandD,214.0,21,59,2025-09-05,3.2
clothing_013,BrandD Sneakers,clothing,BrandD,216.87,20,128,2025-09-06,4.1
clothing_013,BrandD Sneakers,clothing,BrandD,226.15,21,98,2025-09-07,3.2
clothing_013,BrandD Sneakers,clothing,BrandD,220.11,25,82,2025-09-08,3.9
clothing_013,BrandD Sneakers,clothing,BrandD,222.8,13,32,2025-09-09,4.1
clothing_013,BrandD Sneakers,clothing,BrandD,214.32,11,47,2025-09-10,3.9
clothing_014,BrandE Coat,clothing,BrandE,143.44,11,61,2025-08-12,4.4
clothing_014,BrandE Coat,clothing,BrandE,130.92,13,59,2025-08-13,3.3
clothing_014,BrandE Coat,clothing,BrandE,135.7,10,21,2025-08-14,4.3
clothing_014,BrandE Coat,clothing,BrandE,127.93,8,35,2025-08-15,3.6
clothing_014,BrandE Coat,clothing,BrandE,150.28,21,69,2025-08-16,5.0
clothing_014,BrandE Coat,clothing,BrandE,156.79,7,34,2025-08-17,3.1
clothing_014,BrandE Coat,clothing,BrandE,141.7,17,37,2025-08-18,3.1
clothing_014,BrandE Coat,clothing,BrandE,130.14,4,26,2025-08-19,3.9
clothing_014,BrandE Coat,clothing,BrandE,141.81,7,54,2025-08-20,3.6
clothing_014,BrandE Coat,clothing,BrandE,139.55,39,308,2025-08-21,3.6
clothing_014,BrandE Coat,clothing,BrandE,137.11,19,76,2025-08-22,4.1
clothing_014,BrandE Coat,clothing,BrandE,144.78,17,111,2025-08-23,4.7
clothing_014,BrandE Coat,clothing,BrandE,130.82,11,34,2025-08-24,3.1
clothing_014,BrandE Coat,clothing,BrandE,128.99,32,171,2025-08-25,3.7
clothing_014,BrandE Coat,clothing,BrandE,130.32,21,120,2025-08-26,4.0
clothing_014,BrandE Coat,clothing,BrandE,139.92,28,160,2025-08-27,3.4
clothing_014,BrandE Coat,clothing,BrandE,134.59,20,105,2025-08-28,3.5
clothing_014,BrandE Coat,clothing,BrandE,139.73,46,128,2025-08-29,4.6
clothing_014,BrandE Coat,clothing,BrandE,145.38,12,87,2025-08-30,4.9
clothing_014,BrandE Coat,clothing,BrandE,142.61,29,142,2025-08-31,4.7
clothing_014,BrandE Coat,clothing,BrandE,125.39,18,57,2025-09-01,4.5
clothing_014,BrandE Coat,clothing,BrandE,139.55,11,60,2025-09-02,4.7
clothing_014,BrandE Coat,clothing,BrandE,137.48,35,230,2025-09-03,4.1
clothing_014,BrandE Coat,clothing,BrandE,146.06,33,78,2025-09-04,4.8
clothing_014,BrandE Coat,clothing,BrandE,142.04,10,75,2025-09-05,3.0
clothing_014,BrandE Coat,clothing,BrandE,157.25,26,160,2025-09-06,3.3
clothing_014,BrandE Coat,clothing,BrandE,136.65,23,84,2025-09-07,3.4
clothing_014,BrandE Coat,clothing,BrandE,134.09,5,32,2025-09-08,4.7
clothing_014,BrandE Coat,clothing,BrandE,133.35,33,218,2025-09-09,4.3
clothing_014,BrandE Coat,clothing,BrandE,141.97,27,68,2025-09-10,4.0
clothing_015,BrandF Jacket,clothing,BrandF,130.03,7,47,2025-08-12,4.9
clothing_015,BrandF Jacket,clothing,BrandF,118.62,7,35,2025-08-13,4.6
clothing_015,BrandF Jacket,clothing,BrandF,130.11,6,26,2025-08-14,3.6
clothing_015,BrandF Jacket,clothing,BrandF,126.16,27,204,2025-08-15,3.8
clothing_015,BrandF Jacket,clothing,BrandF,134.8,23,77,2025-08-16,4.3
clothing_015,BrandF Jacket,clothing,BrandF,137.07,17,100,2025-08-17,3.2
clothing_015,BrandF Jacket,clothing,BrandF,131.36,24,132,2025-08-18,4.2
clothing_015,BrandF Jacket,clothing,BrandF,132.71,11,69,2025-08-19,4.6
clothing_015,BrandF Jacket,clothing,BrandF,132.89,28,80,2025-08-20,4.6
clothing_015,BrandF Jacket,clothing,BrandF,131.14,9,25,2025-08-21,4.3
clothing_015,BrandF Jacket,clothing,BrandF,127.11,14,87,2025-08-22,3.1
clothing_015,BrandF Jacket,clothing,BrandF,142.2,12,31,2025-08-23,3.7
clothing_015,BrandF Jacket,clothing,BrandF,141.55,13,87,2025-08-24,4.8
clothing_015,BrandF Jacket,clothing,BrandF,137.01,16,124,2025-08-25,3.2
clothing_015,BrandF Jacket,clothing,BrandF,130.87,25,144,2025-08-26,4.4
clothing_015,BrandF Jacket,clothing,BrandF,137.78,47,308,2025-08-27,4.9
clothing_015,BrandF Jacket,clothing,BrandF,124.24,9,60,2025-08-28,4.3
clothing_015,BrandF Jacket,clothing,BrandF,130.38,35,175,2025-08-29,3.9
clothing_015,BrandF Jacket,clothing,BrandF,127.01,16,67,2025-08-30,3.1
clothing_015,BrandF Jacket,clothing,BrandF,133.63,43,305,2025-08-31,3.4
clothing_015,BrandF Jacket,clothing,BrandF,128.83,51,168,2025-09-01,4.4
clothing_015,BrandF Jacket,clothing,BrandF,120.9,10,59,2025-09-02,4.5
clothing_015,BrandF Jacket,clothing,BrandF,138.51,13,81,2025-09-03,3.4
clothing_015,BrandF Jacket,clothing,BrandF,129.11,19,44,2025-09-04,3.2
clothing_015,BrandF Jacket,clothing,BrandF,119.63,35,73,2025-09-05,3.8
clothing_015,BrandF Jacket,clothing,BrandF,135.14,17,75,2025-09-06,4.1
clothing_015,BrandF Jacket,clothing,BrandF,136.15,20,155,2025-09-07,4.0
clothing_015,BrandF Jacket,clothing,BrandF,123.4,39,258,2025-09-08,4.0
clothing_015,BrandF Jacket,clothing,BrandF,129.72,14,29,2025-09-09,3.6
clothing_015,BrandF Jacket,clothing,BrandF,131.99,21,88,2025-09-10,3.0
clothing_016,BrandG Shoes,clothing,BrandG,203.72,19,83,2025-08-12,3.6
clothing_016,BrandG Shoes,clothing,BrandG,195.95,17,82,2025-08-13,3.1
clothing_016,BrandG Shoes,clothing,BrandG,202.39,5,20,2025-08-14,3.5
clothing_016,BrandG Shoes,clothing,BrandG,193.22,21,140,2025-08-15,4.2
clothing_016,BrandG Shoes,clothing,BrandG,208.3,20,86,2025-08-16,4.3
clothing_016,BrandG Shoes,clothing,BrandG,196.88,23,86,2025-08-17,3.9
clothing_016,BrandG Shoes,clothing,BrandG,200.31,5,14,2025-08-18,3.0
clothing_016,BrandG Shoes,clothing,BrandG,188.59,10,77,2025-08-19,4.1
clothing_016,BrandG Shoes,clothing,BrandG,197.03,16,39,2025-08-20,3.5
clothing_016,BrandG Shoes,clothing,BrandG,195.18,25,114,2025-08-21,3.1
clothing_016,BrandG Shoes,clothing,BrandG,194.97,7,16,2025-08-22,4.7
clothing_016,BrandG Shoes,clothing,BrandG,200.71,36,114,2025-08-23,4.9
clothing_016,BrandG Shoes,clothing,BrandG,205.51,11,50,2025-08-24,4.2
clothing_016,BrandG Shoes,clothing,BrandG,198.89,29,91,2025-08-25,4.6
clothing_016,BrandG Shoes,clothing,BrandG,197.26,37,242,2025-08-26,3.3
clothing_016,BrandG Shoes,clothing,BrandG,215.12,10,58,2025-08-27,4.3
clothing_016,BrandG Shoes,clothing,BrandG,199.32,20,99,2025-08-28,3.0
clothing_016,BrandG Shoes,clothing,BrandG,184.42,15,106,2025-08-29,4.5
clothing_016,BrandG Shoes,clothing,BrandG,203.48,3,14,2025-08-30,4.3
clothing_016,BrandG Shoes,clothing,BrandG,201.43,13,97,2025-08-31,5.0
clothing_016,BrandG Shoes,clothing,BrandG,183.48,18,135,2025-09-01,4.9
clothing_016,BrandG Shoes,clothing,BrandG,178.23,34,119,2025-09-02,4.1
clothing_016,BrandG Shoes,clothing,BrandG,210.84,7,22,2025-09-03,4.8
clothing_016,BrandG Shoes,clothing,BrandG,197.13,8,17,2025-09-04,3.1
clothing_016,BrandG Shoes,clothing,BrandG,199.14,11,84,2025-09-05,4.2
clothing_016,BrandG Shoes,clothing,BrandG,224.89,12,78,2025-09-06,3.6
clothing_016,BrandG Shoes,clothing,BrandG,212.86,29,213,2025-09-07,3.8
clothing_016,BrandG Shoes,clothing,BrandG,195.71,24,77,2025-09-08,4.2
clothing_016,BrandG Shoes,clothing,BrandG,191.45,23,74,2025-09-09,3.1
clothing_016,BrandG Shoes,clothing,BrandG,170.81,31,217,2025-09-10,3.7
clothing_017,BrandH Jeans,clothing,BrandH,244.49,15,71,2025-08-12,3.1
clothing_017,BrandH Jeans,clothing,BrandH,236.32,13,68,2025-08-13,4.1
clothing_017,BrandH Jeans,clothing,BrandH,224.27,13,82,2025-08-14,3.4
clothing_017,BrandH Jeans,clothing,BrandH,243.74,4,12,2025-08-15,3.6
clothing_017,BrandH Jeans,clothing,BrandH,251.04,17,111,2025-08-16,4.2
clothing_017,BrandH Jeans,clothing,BrandH,231.32,5,20,2025-08-17,5.0
clothing_017,BrandH Jeans,clothing,BrandH,215.67,23,120,2025-08-18,3.3
clothing_017,BrandH Jeans,clothing,BrandH,216.69,16,33,2025-08-19,3.5
clothing_017,BrandH Jeans,clothing,BrandH,211.27,22,107,2025-08-20,3.7
clothing_017,BrandH Jeans,clothing,BrandH,233.67,7,37,2025-08-21,4.6
clothing_017,BrandH Jeans,clothing,BrandH,221.93,34,159,2025-08-22,3.3
clothing_017,BrandH Jeans,clothing,BrandH,238.18,6,42,2025-08-23,3.7
clothing_017,BrandH Jeans,clothing,BrandH,237.07,19,55,2025-08-24,3.2
clothing_017,BrandH Jeans,clothing,BrandH,240.69,18,95,2025-08-25,3.6
clothing_017,BrandH Jeans,clothing,BrandH,247.24,4,29,2025-08-26,3.0
clothing_017,BrandH Jeans,clothing,BrandH,227.24,27,153,2025-08-27,4.7
clothing_017,BrandH Jeans,clothing,BrandH,233.52,13,81,2025-08-28,4.1
clothing_017,BrandH Jeans,clothing,BrandH,204.35,16,78,2025-08-29,3.2
clothing_017,BrandH Jeans,clothing,BrandH,243.64,22,126,2025-08-30,3.6
clothing_017,BrandH Jeans,clothing,BrandH,241.5,6,23,2025-08-31,4.9
clothing_017,BrandH Jeans,clothing,BrandH,216.04,9,28,2025-09-01,3.0
clothing_017,BrandH Jeans,clothing,BrandH,217.44,13,98,2025-09-02,3.9
clothing_017,BrandH Jeans,clothing,BrandH,235.09,11,45,2025-09-03,3.2
clothing_017,BrandH Jeans,clothing,BrandH,246.61,3,10,2025-09-04,3.8
clothing_017,BrandH Jeans,clothing,BrandH,225.34,27,181,2025-09-05,4.2
clothing_017,BrandH Jeans,clothing,BrandH,241.1,28,73,2025-09-06,4.1
clothing_017,BrandH Jeans,clothing,BrandH,241.95,8,43,2025-09-07,3.4
clothing_017,BrandH Jeans,clothing,BrandH,222.53,20,102,2025-09-08,4.5
clothing_017,BrandH Jeans,clothing,BrandH,241.44,30,85,2025-09-09,4.2
clothing_017,BrandH Jeans,clothing,BrandH,230.58,19,90,2025-09-10,3.2
clothing_018,BrandI Jeans,clothing,BrandI,96.82,24,135,2025-08-12,3.6
clothing_018,BrandI Jeans,clothing,BrandI,96.09,26,199,2025-08-13,3.2
clothing_018,BrandI Jeans,clothing,BrandI,95.59,13,71,2025-08-14,4.4
clothing_018,BrandI Jeans,clothing,BrandI,88.87,6,32,2025-08-15,3.5
clothing_018,BrandI Jeans,clothing,BrandI,99.48,19,133,2025-08-16,3.4
clothing_018,BrandI Jeans,clothing,BrandI,92.67,32,239,2025-08-17,3.9
clothing_018,BrandI Jeans,clothing,BrandI,90.9,22,45,2025-08-18,4.2
clothing_018,BrandI Jeans,clothing,BrandI,100.41,17,106,2025-08-19,3.2
clothing_018,BrandI Jeans,clothing,BrandI,94.37,31,64,2025-08-20,3.5
clothing_018,BrandI Jeans,clothing,BrandI,89.66,11,26,2025-08-21,3.9
clothing_018,BrandI Jeans,clothing,BrandI,96.21,39,96,2025-08-22,4.9
clothing_018,BrandI Jeans,clothing,BrandI,98.7,39,296,2025-08-23,4.1
clothing_018,BrandI Jeans,clothing,BrandI,99.06,24,154,2025-08-24,4.0
clothing_018,BrandI Jeans,clothing,BrandI,92.1,35,192,2025-08-25,4.1
clothing_018,BrandI Jeans,clothing,BrandI,89.25,28,167,2025-08-26,4.6
clothing_018,BrandI Jeans,clothing,BrandI,103.13,11,68,2025-08-27,3.9
clothing_018,BrandI Jeans,clothing,BrandI,102.43,34,81,2025-08-28,4.6
clothing_018,BrandI Jeans,clothing,BrandI,90.7,3,11,2025-08-29,4.0
clothing_018,BrandI Jeans,clothing,BrandI,96.7,34,89,2025-08-30,4.5
clothing_018,BrandI Jeans,clothing,BrandI,105.07,11,32,2025-08-31,3.3
clothing_018,BrandI Jeans,clothing,BrandI,96.72,38,232,2025-09-01,3.2
clothing_018,BrandI Jeans,clothing,BrandI,88.19,11,55,2025-09-02,4.1
clothing_018,BrandI Jeans,clothing,BrandI,86.57,27,181,2025-09-03,3.6
clothing_018,BrandI Jeans,clothing,BrandI,87.54,17,129,2025-09-04,4.8
clothing_018,BrandI Jeans,clothing,BrandI,91.89,21,105,2025-09-05,3.4
clothing_018,BrandI Jeans,clothing,BrandI,98.75,42,300,2025-09-06,4.5
clothing_018,BrandI Jeans,clothing,BrandI,106.53,7,42,2025-09-07,3.4
clothing_018,BrandI Jeans,clothing,BrandI,88.06,10,29,2025-09-08,3.0
clothing_018,BrandI Jeans,clothing,BrandI,97.6,28,83,2025-09-09,3.2
clothing_018,BrandI Jeans,clothing,BrandI,91.64,19,50,2025-09-10,3.4
clothing_019,BrandJ Coat,clothing,BrandJ,74.18,12,43,2025-08-12,3.7
clothing_019,BrandJ Coat,clothing,BrandJ,79.52,57,255,2025-08-13,4.5
clothing_019,BrandJ Coat,clothing,BrandJ,79.26,24,156,2025-08-14,3.4
clothing_019,BrandJ Coat,clothing,BrandJ,79.85,16,34,2025-08-15,4.9
clothing_019,BrandJ Coat,clothing,BrandJ,80.75,58,268,2025-08-16,5.0
clothing_019,BrandJ Coat,clothing,BrandJ,76.88,35,212,2025-08-17,4.5
clothing_019,BrandJ Coat,clothing,BrandJ,81.82,33,146,2025-08-18,4.8
clothing_019,BrandJ Coat,clothing,BrandJ,80.62,32,204,2025-08-19,4.4
clothing_019,BrandJ Coat,clothing,BrandJ,76.85,52,167,2025-08-20,3.3
clothing_019,BrandJ Coat,clothing,BrandJ,78.8,15,103,2025-08-21,3.8
clothing_019,BrandJ Coat,clothing,BrandJ,76.45,21,123,2025-08-22,3.0
clothing_019,BrandJ Coat,clothing,BrandJ,77.36,5,24,2025-08-23,3.4
clothing_019,BrandJ Coat,clothing,BrandJ,83.55,28,220,2025-08-24,3.9
clothing_019,BrandJ Coat,clothing,BrandJ,78.9,13,99,2025-08-25,3.1
clothing_019,BrandJ Coat,clothing,BrandJ,74.77,33,186,2025-08-26,4.4
clothing_019,BrandJ Coat,clothing,BrandJ,71.98,4,16,2025-08-27,4.9
clothing_019,BrandJ Coat,clothing,BrandJ,82.15,35,148,2025-08-28,4.3
clothing_019,BrandJ Coat,clothing,BrandJ,78.16,19,100,2025-08-29,4.0
clothing_019,BrandJ Coat,clothing,BrandJ,86.23,26,54,2025-08-30,3.4
clothing_019,BrandJ Coat,clothing,BrandJ,77.74,40,163,2025-08-31,3.8
clothing_019,BrandJ Coat,clothing,BrandJ,75.81,25,114,2025-09-01,4.5
clothing_019,BrandJ Coat,clothing,BrandJ,78.29,43,165,2025-09-02,3.8
clothing_019,BrandJ Coat,clothing,BrandJ,74.55,36,112,2025-09-03,4.2
clothing_019,BrandJ Coat,clothing,BrandJ,81.48,31,170,2025-09-04,3.3
clothing_019,BrandJ Coat,clothing,BrandJ,70.53,25,114,2025-09-05,4.1
clothing_019,BrandJ Coat,clothing,BrandJ,89.6,37,123,2025-09-06,4.1
clothing_019,BrandJ Coat,clothing,BrandJ,80.34,19,112,2025-09-07,4.6
clothing_019,BrandJ Coat,clothing,BrandJ,77.12,55,369,2025-09-08,4.5
clothing_019,BrandJ Coat,clothing,BrandJ,75.2,14,66,2025-09-09,3.5
clothing_019,BrandJ Coat,clothing,BrandJ,81.45,35,202,2025-09-10,4.7
